"site","date","tod","drag_id","transect","effort_m","temp_C","rh_pct","ticks_count","favorability","site_band","site_re"
"Site_A",2025-05-19,"PM",4,"T1",98,23.9569453962795,73.4350806154754,0,0.835657609078024,"high",0.465429742022875
"Site_A",2025-05-19,"PM",3,"T2",93,23.9569453962795,73.4350806154754,85,0.835657609078024,"high",0.465429742022875
"Site_A",2025-05-20,"AM",4,"T1",104,16.2717881539942,90.4514870983606,0,0.317200027529474,"high",0.465429742022875
"Site_A",2025-05-20,"AM",6,"T2",102,16.2717881539942,90.4514870983606,2,0.317200027529474,"high",0.465429742022875
"Site_A",2025-05-20,"AM",2,"T1",102,16.2717881539942,90.4514870983606,249,0.317200027529474,"high",0.465429742022875
"Site_A",2025-05-20,"AM",5,"T1",109,16.2717881539942,90.4514870983606,1,0.317200027529474,"high",0.465429742022875
"Site_A",2025-05-20,"AM",1,"T2",108,16.2717881539942,90.4514870983606,0,0.317200027529474,"high",0.465429742022875
"Site_A",2025-05-20,"AM",3,"T1",98,16.2717881539942,90.4514870983606,0,0.317200027529474,"high",0.465429742022875
"Site_A",2025-05-20,"PM",2,"T2",106,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-20,"PM",6,"T1",103,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-20,"PM",4,"T2",103,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-20,"PM",3,"T1",97,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-20,"PM",1,"T1",101,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-20,"PM",5,"T2",100,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-21,"AM",2,"T1",97,20.5076452727903,93.6646001411334,133,0.706879105281368,"high",0.465429742022875
"Site_A",2025-05-21,"AM",6,"T1",106,20.5076452727903,93.6646001411334,60,0.706879105281368,"high",0.465429742022875
"Site_A",2025-05-21,"AM",3,"T1",107,20.5076452727903,93.6646001411334,0,0.706879105281368,"high",0.465429742022875
"Site_A",2025-05-21,"AM",4,"T1",109,20.5076452727903,93.6646001411334,7,0.706879105281368,"high",0.465429742022875
"Site_A",2025-05-21,"AM",1,"T1",111,20.5076452727903,93.6646001411334,166,0.706879105281368,"high",0.465429742022875
"Site_A",2025-05-21,"AM",5,"T2",106,20.5076452727903,93.6646001411334,1,0.706879105281368,"high",0.465429742022875
"Site_A",2025-05-21,"PM",3,"T2",94,24.1495182360012,79.936683627844,16,0.870559759197037,"high",0.465429742022875
"Site_A",2025-05-21,"PM",5,"T1",106,24.1495182360012,79.936683627844,20,0.870559759197037,"high",0.465429742022875
"Site_A",2025-05-21,"PM",2,"T1",103,24.1495182360012,79.936683627844,29,0.870559759197037,"high",0.465429742022875
"Site_A",2025-05-21,"PM",1,"T2",101,24.1495182360012,79.936683627844,325,0.870559759197037,"high",0.465429742022875
"Site_A",2025-05-21,"PM",6,"T1",96,24.1495182360012,79.936683627844,11,0.870559759197037,"high",0.465429742022875
"Site_A",2025-05-21,"PM",4,"T2",103,24.1495182360012,79.936683627844,NA,0.870559759197037,"high",0.465429742022875
"Site_A",2025-05-22,"AM",3,"T2",104,17.267068520596,79.0328067291143,216,0.509960296702638,"high",0.465429742022875
"Site_A",2025-05-22,"AM",1,"T2",107,17.267068520596,79.0328067291143,2,0.509960296702638,"high",0.465429742022875
"Site_A",2025-05-22,"AM",6,"T1",100,17.267068520596,79.0328067291143,366,0.509960296702638,"high",0.465429742022875
"Site_A",2025-05-22,"AM",2,"T1",100,17.267068520596,79.0328067291143,150,0.509960296702638,"high",0.465429742022875
"Site_A",2025-05-22,"AM",5,"T1",101,17.267068520596,79.0328067291143,0,0.509960296702638,"high",0.465429742022875
"Site_A",2025-05-22,"AM",4,"T2",93,17.267068520596,79.0328067291143,0,0.509960296702638,"high",0.465429742022875
"Site_A",2025-05-22,"PM",3,"T2",111,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-22,"PM",5,"T1",108,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-22,"PM",2,"T2",109,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-22,"PM",1,"T1",96,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-22,"PM",6,"T2",103,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-22,"PM",4,"T1",101,NA,NA,NA,NA,"high",0.465429742022875
"Site_A",2025-05-23,"AM",3,"T1",107,20.8220246556234,83.832671032973,14,0.938321321661831,"high",0.465429742022875
"Site_A",2025-05-23,"AM",1,"T1",101,20.8220246556234,83.832671032973,182,0.938321321661831,"high",0.465429742022875
"Site_A",2025-05-23,"AM",6,"T1",95,20.8220246556234,83.832671032973,60,0.938321321661831,"high",0.465429742022875
"Site_A",2025-05-23,"AM",2,"T2",101,20.8220246556234,83.832671032973,82,0.938321321661831,"high",0.465429742022875
"Site_A",2025-05-23,"AM",5,"T1",97,20.8220246556234,83.832671032973,0,0.938321321661831,"high",0.465429742022875
"Site_A",2025-05-23,"AM",4,"T1",100,20.8220246556234,83.832671032973,70,0.938321321661831,"high",0.465429742022875
"Site_A",2025-05-23,"PM",6,"T1",108,22.5504079271555,75.2944073643815,22,0.958579891265457,"high",0.465429742022875
"Site_A",2025-05-23,"PM",4,"T1",93,22.5504079271555,75.2944073643815,0,0.958579891265457,"high",0.465429742022875
"Site_A",2025-05-23,"PM",1,"T2",101,22.5504079271555,75.2944073643815,0,0.958579891265457,"high",0.465429742022875
"Site_A",2025-05-23,"PM",2,"T1",99,22.5504079271555,75.2944073643815,623,0.958579891265457,"high",0.465429742022875
"Site_A",2025-05-23,"PM",3,"T1",92,22.5504079271555,75.2944073643815,340,0.958579891265457,"high",0.465429742022875
"Site_A",2025-05-23,"PM",5,"T2",110,22.5504079271555,75.2944073643815,1,0.958579891265457,"high",0.465429742022875
"Site_A",2025-05-24,"AM",6,"T2",104,18.990992737753,88.5463495195225,0,0.683052280951077,"high",0.465429742022875
"Site_A",2025-05-24,"AM",4,"T2",100,18.990992737753,88.5463495195225,0,0.683052280951077,"high",0.465429742022875
"Site_A",2025-05-24,"AM",2,"T1",96,18.990992737753,88.5463495195225,6,0.683052280951077,"high",0.465429742022875
"Site_A",2025-05-24,"AM",3,"T2",97,18.990992737753,88.5463495195225,0,0.683052280951077,"high",0.465429742022875
"Site_A",2025-05-24,"AM",1,"T2",104,18.990992737753,88.5463495195225,59,0.683052280951077,"high",0.465429742022875
"Site_A",2025-05-24,"AM",5,"T1",107,18.990992737753,88.5463495195225,105,0.683052280951077,"high",0.465429742022875
"Site_A",2025-05-24,"PM",2,"T1",100,22.5799531757483,72.1571563321832,2,0.902708432069351,"high",0.465429742022875
"Site_A",2025-05-24,"PM",4,"T1",97,22.5799531757483,72.1571563321832,37,0.902708432069351,"high",0.465429742022875
"Site_A",2025-05-24,"PM",6,"T1",101,22.5799531757483,72.1571563321832,64,0.902708432069351,"high",0.465429742022875
"Site_A",2025-05-24,"PM",3,"T2",106,22.5799531757483,72.1571563321832,87,0.902708432069351,"high",0.465429742022875
"Site_A",2025-05-24,"PM",5,"T2",106,22.5799531757483,72.1571563321832,25,0.902708432069351,"high",0.465429742022875
"Site_A",2025-05-24,"PM",1,"T2",100,22.5799531757483,72.1571563321832,5,0.902708432069351,"high",0.465429742022875
"Site_A",2025-05-25,"AM",4,"T1",98,21.3510007145265,84.3536893690404,133,0.959763941661764,"high",0.465429742022875
"Site_A",2025-05-25,"AM",1,"T2",107,21.3510007145265,84.3536893690404,0,0.959763941661764,"high",0.465429742022875
"Site_A",2025-05-25,"AM",3,"T1",111,21.3510007145265,84.3536893690404,12,0.959763941661764,"high",0.465429742022875
"Site_A",2025-05-25,"AM",5,"T2",98,21.3510007145265,84.3536893690404,16,0.959763941661764,"high",0.465429742022875
"Site_A",2025-05-25,"AM",2,"T2",103,21.3510007145265,84.3536893690404,61,0.959763941661764,"high",0.465429742022875
"Site_A",2025-05-25,"AM",6,"T2",99,21.3510007145265,84.3536893690404,187,0.959763941661764,"high",0.465429742022875
"Site_A",2025-05-25,"PM",5,"T1",105,23.864512240758,74.6239000387019,65,0.862736596364147,"high",0.465429742022875
"Site_A",2025-05-25,"PM",1,"T2",96,23.864512240758,74.6239000387019,50,0.862736596364147,"high",0.465429742022875
"Site_A",2025-05-25,"PM",3,"T2",111,23.864512240758,74.6239000387019,153,0.862736596364147,"high",0.465429742022875
"Site_A",2025-05-25,"PM",6,"T2",100,23.864512240758,74.6239000387019,NA,0.862736596364147,"high",0.465429742022875
"Site_A",2025-05-25,"PM",4,"T1",98,23.864512240758,74.6239000387019,145,0.862736596364147,"high",0.465429742022875
"Site_A",2025-05-25,"PM",2,"T1",99,23.864512240758,74.6239000387019,29,0.862736596364147,"high",0.465429742022875
"Site_A",2025-05-26,"AM",3,"T1",106,19.8838920831856,84.7102165477253,232,0.845678012792934,"high",0.465429742022875
"Site_A",2025-05-26,"AM",5,"T1",88,19.8838920831856,84.7102165477253,18,0.845678012792934,"high",0.465429742022875
"Site_A",2025-05-26,"AM",6,"T2",107,19.8838920831856,84.7102165477253,24,0.845678012792934,"high",0.465429742022875
"Site_A",2025-05-26,"AM",4,"T1",104,19.8838920831856,84.7102165477253,0,0.845678012792934,"high",0.465429742022875
"Site_A",2025-05-26,"AM",1,"T1",103,19.8838920831856,84.7102165477253,14,0.845678012792934,"high",0.465429742022875
"Site_A",2025-05-26,"AM",2,"T2",100,19.8838920831856,84.7102165477253,53,0.845678012792934,"high",0.465429742022875
"Site_A",2025-05-26,"PM",6,"T2",104,23.8693933185556,84.6411620851228,138,0.871839859209152,"high",0.465429742022875
"Site_A",2025-05-26,"PM",2,"T2",93,23.8693933185556,84.6411620851228,0,0.871839859209152,"high",0.465429742022875
"Site_A",2025-05-26,"PM",3,"T2",100,23.8693933185556,84.6411620851228,112,0.871839859209152,"high",0.465429742022875
"Site_A",2025-05-26,"PM",5,"T1",106,23.8693933185556,84.6411620851228,32,0.871839859209152,"high",0.465429742022875
"Site_A",2025-05-26,"PM",4,"T2",110,23.8693933185556,84.6411620851228,2,0.871839859209152,"high",0.465429742022875
"Site_A",2025-05-26,"PM",1,"T1",100,23.8693933185556,84.6411620851228,149,0.871839859209152,"high",0.465429742022875
"Site_A",2025-05-27,"AM",2,"T1",98,20.4863597992144,84.7829886822154,26,0.902083067286551,"high",0.465429742022875
"Site_A",2025-05-27,"AM",4,"T1",101,20.4863597992144,84.7829886822154,9,0.902083067286551,"high",0.465429742022875
"Site_A",2025-05-27,"AM",3,"T2",103,20.4863597992144,84.7829886822154,51,0.902083067286551,"high",0.465429742022875
"Site_A",2025-05-27,"AM",5,"T1",108,20.4863597992144,84.7829886822154,63,0.902083067286551,"high",0.465429742022875
"Site_A",2025-05-27,"AM",6,"T2",101,20.4863597992144,84.7829886822154,249,0.902083067286551,"high",0.465429742022875
"Site_A",2025-05-27,"AM",1,"T2",103,20.4863597992144,84.7829886822154,18,0.902083067286551,"high",0.465429742022875
"Site_A",2025-05-27,"PM",6,"T2",95,22.602316767819,64.6709455544676,0,0.695340635855872,"high",0.465429742022875
"Site_A",2025-05-27,"PM",5,"T1",101,22.602316767819,64.6709455544676,39,0.695340635855872,"high",0.465429742022875
"Site_A",2025-05-27,"PM",2,"T1",99,22.602316767819,64.6709455544676,78,0.695340635855872,"high",0.465429742022875
"Site_A",2025-05-27,"PM",1,"T1",94,22.602316767819,64.6709455544676,12,0.695340635855872,"high",0.465429742022875
"Site_A",2025-05-27,"PM",4,"T1",102,22.602316767819,64.6709455544676,45,0.695340635855872,"high",0.465429742022875
"Site_A",2025-05-27,"PM",3,"T1",108,22.602316767819,64.6709455544676,0,0.695340635855872,"high",0.465429742022875
"Site_A",2025-05-28,"AM",2,"T1",104,19.3427001745287,89.8934644161408,16,0.698613076870504,"high",0.465429742022875
"Site_A",2025-05-28,"AM",4,"T2",106,19.3427001745287,89.8934644161408,6,0.698613076870504,"high",0.465429742022875
"Site_A",2025-05-28,"AM",3,"T1",107,19.3427001745287,89.8934644161408,2,0.698613076870504,"high",0.465429742022875
"Site_A",2025-05-28,"AM",5,"T1",93,19.3427001745287,89.8934644161408,17,0.698613076870504,"high",0.465429742022875
"Site_A",2025-05-28,"AM",6,"T2",105,19.3427001745287,89.8934644161408,0,0.698613076870504,"high",0.465429742022875
"Site_A",2025-05-28,"AM",1,"T2",109,19.3427001745287,89.8934644161408,87,0.698613076870504,"high",0.465429742022875
"Site_A",2025-05-28,"PM",6,"T2",103,23.5713471091135,83.5393141449698,0,0.911317368117594,"high",0.465429742022875
"Site_A",2025-05-28,"PM",3,"T1",102,23.5713471091135,83.5393141449698,91,0.911317368117594,"high",0.465429742022875
"Site_A",2025-05-28,"PM",1,"T2",99,23.5713471091135,83.5393141449698,45,0.911317368117594,"high",0.465429742022875
"Site_A",2025-05-28,"PM",2,"T2",111,23.5713471091135,83.5393141449698,0,0.911317368117594,"high",0.465429742022875
"Site_A",2025-05-28,"PM",5,"T2",101,23.5713471091135,83.5393141449698,141,0.911317368117594,"high",0.465429742022875
"Site_A",2025-05-28,"PM",4,"T1",99,23.5713471091135,83.5393141449698,18,0.911317368117594,"high",0.465429742022875
"Site_A",2025-05-29,"AM",3,"T1",108,20.1624111234176,83.6091374506845,149,0.886175030895477,"high",0.465429742022875
"Site_A",2025-05-29,"AM",1,"T2",89,20.1624111234176,83.6091374506845,23,0.886175030895477,"high",0.465429742022875
"Site_A",2025-05-29,"AM",5,"T1",106,20.1624111234176,83.6091374506845,28,0.886175030895477,"high",0.465429742022875
"Site_A",2025-05-29,"AM",6,"T1",95,20.1624111234176,83.6091374506845,82,0.886175030895477,"high",0.465429742022875
"Site_A",2025-05-29,"AM",2,"T1",86,20.1624111234176,83.6091374506845,144,0.886175030895477,"high",0.465429742022875
"Site_A",2025-05-29,"AM",4,"T2",105,20.1624111234176,83.6091374506845,NA,0.886175030895477,"high",0.465429742022875
"Site_A",2025-05-29,"PM",6,"T2",99,24.498537884933,76.8124446855623,1,0.816668915699697,"high",0.465429742022875
"Site_A",2025-05-29,"PM",5,"T2",104,24.498537884933,76.8124446855623,77,0.816668915699697,"high",0.465429742022875
"Site_A",2025-05-29,"PM",1,"T2",103,24.498537884933,76.8124446855623,0,0.816668915699697,"high",0.465429742022875
"Site_A",2025-05-29,"PM",3,"T2",100,24.498537884933,76.8124446855623,209,0.816668915699697,"high",0.465429742022875
"Site_A",2025-05-29,"PM",2,"T2",108,24.498537884933,76.8124446855623,44,0.816668915699697,"high",0.465429742022875
"Site_A",2025-05-29,"PM",4,"T2",102,24.498537884933,76.8124446855623,4,0.816668915699697,"high",0.465429742022875
"Site_A",2025-05-30,"AM",5,"T2",105,19.8241905162625,81.1250853737399,0,0.865954308868908,"high",0.465429742022875
"Site_A",2025-05-30,"AM",1,"T1",105,19.8241905162625,81.1250853737399,9,0.865954308868908,"high",0.465429742022875
"Site_A",2025-05-30,"AM",4,"T2",102,19.8241905162625,81.1250853737399,129,0.865954308868908,"high",0.465429742022875
"Site_A",2025-05-30,"AM",6,"T1",103,19.8241905162625,81.1250853737399,0,0.865954308868908,"high",0.465429742022875
"Site_A",2025-05-30,"AM",2,"T2",94,19.8241905162625,81.1250853737399,3,0.865954308868908,"high",0.465429742022875
"Site_A",2025-05-30,"AM",3,"T1",100,19.8241905162625,81.1250853737399,0,0.865954308868908,"high",0.465429742022875
"Site_A",2025-05-30,"PM",2,"T2",99,22.2583141668412,76.7600412183216,55,0.982408778731309,"high",0.465429742022875
"Site_A",2025-05-30,"PM",6,"T2",95,22.2583141668412,76.7600412183216,7,0.982408778731309,"high",0.465429742022875
"Site_A",2025-05-30,"PM",3,"T2",93,22.2583141668412,76.7600412183216,1,0.982408778731309,"high",0.465429742022875
"Site_A",2025-05-30,"PM",4,"T1",108,22.2583141668412,76.7600412183216,0,0.982408778731309,"high",0.465429742022875
"Site_A",2025-05-30,"PM",1,"T2",97,22.2583141668412,76.7600412183216,0,0.982408778731309,"high",0.465429742022875
"Site_A",2025-05-30,"PM",5,"T1",109,22.2583141668412,76.7600412183216,10,0.982408778731309,"high",0.465429742022875
"Site_A",2025-05-31,"AM",6,"T1",99,20.7294951438891,79.711343107659,10,0.95260926763432,"high",0.465429742022875
"Site_A",2025-05-31,"AM",2,"T2",110,20.7294951438891,79.711343107659,159,0.95260926763432,"high",0.465429742022875
"Site_A",2025-05-31,"AM",3,"T1",108,20.7294951438891,79.711343107659,0,0.95260926763432,"high",0.465429742022875
"Site_A",2025-05-31,"AM",1,"T1",106,20.7294951438891,79.711343107659,0,0.95260926763432,"high",0.465429742022875
"Site_A",2025-05-31,"AM",4,"T1",104,20.7294951438891,79.711343107659,0,0.95260926763432,"high",0.465429742022875
"Site_A",2025-05-31,"AM",5,"T2",104,20.7294951438891,79.711343107659,65,0.95260926763432,"high",0.465429742022875
"Site_A",2025-05-31,"PM",3,"T1",100,24.27228636973,80.0836438590615,0,0.856493067854005,"high",0.465429742022875
"Site_A",2025-05-31,"PM",5,"T2",98,24.27228636973,80.0836438590615,0,0.856493067854005,"high",0.465429742022875
"Site_A",2025-05-31,"PM",4,"T1",97,24.27228636973,80.0836438590615,0,0.856493067854005,"high",0.465429742022875
"Site_A",2025-05-31,"PM",6,"T1",87,24.27228636973,80.0836438590615,12,0.856493067854005,"high",0.465429742022875
"Site_A",2025-05-31,"PM",2,"T2",105,24.27228636973,80.0836438590615,62,0.856493067854005,"high",0.465429742022875
"Site_A",2025-05-31,"PM",1,"T1",92,24.27228636973,80.0836438590615,1,0.856493067854005,"high",0.465429742022875
"Site_A",2025-06-01,"AM",1,"T1",101,22.2396009427788,86.6307314030537,40,0.934566814768666,"high",0.465429742022875
"Site_A",2025-06-01,"AM",3,"T1",99,22.2396009427788,86.6307314030537,47,0.934566814768666,"high",0.465429742022875
"Site_A",2025-06-01,"AM",5,"T2",93,22.2396009427788,86.6307314030537,6,0.934566814768666,"high",0.465429742022875
"Site_A",2025-06-01,"AM",4,"T1",97,22.2396009427788,86.6307314030537,433,0.934566814768666,"high",0.465429742022875
"Site_A",2025-06-01,"AM",2,"T1",105,22.2396009427788,86.6307314030537,271,0.934566814768666,"high",0.465429742022875
"Site_A",2025-06-01,"AM",6,"T2",97,22.2396009427788,86.6307314030537,63,0.934566814768666,"high",0.465429742022875
"Site_A",2025-06-01,"PM",3,"T1",104,25.3532959283539,65.4339846256726,0,0.519135156110336,"high",0.465429742022875
"Site_A",2025-06-01,"PM",2,"T1",101,25.3532959283539,65.4339846256726,0,0.519135156110336,"high",0.465429742022875
"Site_A",2025-06-01,"PM",5,"T1",102,25.3532959283539,65.4339846256726,0,0.519135156110336,"high",0.465429742022875
"Site_A",2025-06-01,"PM",6,"T2",98,25.3532959283539,65.4339846256726,0,0.519135156110336,"high",0.465429742022875
"Site_A",2025-06-01,"PM",4,"T2",104,25.3532959283539,65.4339846256726,0,0.519135156110336,"high",0.465429742022875
"Site_A",2025-06-01,"PM",1,"T2",99,25.3532959283539,65.4339846256726,0,0.519135156110336,"high",0.465429742022875
"Site_A",2025-06-02,"AM",1,"T2",101,21.6051735882447,73.4450730582322,33,0.933207933311011,"high",0.465429742022875
"Site_A",2025-06-02,"AM",6,"T1",96,21.6051735882447,73.4450730582322,125,0.933207933311011,"high",0.465429742022875
"Site_A",2025-06-02,"AM",3,"T1",98,21.6051735882447,73.4450730582322,0,0.933207933311011,"high",0.465429742022875
"Site_A",2025-06-02,"AM",5,"T2",99,21.6051735882447,73.4450730582322,0,0.933207933311011,"high",0.465429742022875
"Site_A",2025-06-02,"AM",4,"T2",101,21.6051735882447,73.4450730582322,27,0.933207933311011,"high",0.465429742022875
"Site_A",2025-06-02,"AM",2,"T2",101,21.6051735882447,73.4450730582322,18,0.933207933311011,"high",0.465429742022875
"Site_A",2025-06-02,"PM",4,"T2",105,25.1180217275363,67.0061893070415,99,0.579887906202252,"high",0.465429742022875
"Site_A",2025-06-02,"PM",3,"T2",107,25.1180217275363,67.0061893070415,6,0.579887906202252,"high",0.465429742022875
"Site_A",2025-06-02,"PM",6,"T1",100,25.1180217275363,67.0061893070415,219,0.579887906202252,"high",0.465429742022875
"Site_A",2025-06-02,"PM",5,"T1",97,25.1180217275363,67.0061893070415,0,0.579887906202252,"high",0.465429742022875
"Site_A",2025-06-02,"PM",2,"T2",97,25.1180217275363,67.0061893070415,22,0.579887906202252,"high",0.465429742022875
"Site_A",2025-06-02,"PM",1,"T2",96,25.1180217275363,67.0061893070415,7,0.579887906202252,"high",0.465429742022875
